company,rating_web,review_text,processed_at,sentiment_label,sentiment_score,emotions,topics,pain_points,competitors,is_churn_risk
Revolut,1,"Revolut Stay do not book with them. Revolut Stay do not book with them as they go through a third party and take payment for a room with balcony and a nice view and give you a double box room when contacting Revolut they are not interested so stay well clear and book else where December 28, 2025 10 hours ago",2026-01-10T21:34:19.086256,Negativo,-1.0,"Frustración,Descontento","Servicio al cliente,Resolución de problemas","Diferencia entre la promesa y el resultado,Ineficacia en la comunicación",,True
Revolut,1,"Redirected Shittiest bank ever. Shittiest bank ever, I have about 10 Banks in my life and this is the worst ever. I have asked to speak to an advisor at 21:30pm. It’s not 0730am and still waiting. I don’t see how a on line banking app has a 10 hour wait time to talk to an advisor. Can’t wait to close account down, what a joke don’t waste your time January 9, 2026 19 hours ago",2026-01-10T21:34:20.046999,Negativo,-1.0,"Frustración,Enojo","Servicio al cliente,Resolución de problemas","Demora en la atención al cliente,Incapacidad para resolver problemas",,True
Revolut,1,"Invited I open in revolut because i think that…. I open in revolut because i think that I ll have metal card for free for 12 months but nothing January 8, 2026 Reply from Revolut 18 hours ago Hello there! Thank you for your review. We’re sorry to hear about your issue with our referral campaign. Thanks to the details you provided, we have located your account and created an in-app conversation for you, so our team can look into this for you. One of our colleagues will be joining you on the initiated in-app chat to help with this shortly. You can access it by going to profile -> help -> scroll down -> all requests. 19 hours ago",2026-01-10T21:34:20.984489,Negativo,-0.8,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Irregularidad en la promoción,Respuesta insuficiente del soporte",,False
Revolut,1,"Invited The first card was lost during…. The first card was lost during delivery, I ordered another one, it was also not delivered! January 1, 2026 Reply from Revolut 19 hours ago Hi there! We’re really sorry to hear about the issues with the delivery of your card. We have located your account with the details you provided with this review and created an in-app conversation for you. Our team has already looked into your issue there and provided with further help. In case of any doubts, please get back to us via the app. 19 hours ago",2026-01-10T21:34:21.897415,Negativo,-0.85,"Frustración,Decepción","Delivery,Servicio al cliente","Irregularidad en el envío,Respuesta insuficiente del soporte",,False
Revolut,1,"Invited Basic, simple, but doesn’t offer nothing to good clients. Acceptable, easy, but I miss some help or opportunities for investments and some rewards January 9, 2026 20 hours ago",2026-01-10T21:34:22.864543,Neutral,0.3,"Satisfacción,Frustración","Servicio al cliente,Oportunidades de inversión","Lack of personalized assistance,Missing rewards and benefits",Competencia directa,False
Revolut,1,"Evil horrible and outright scummy bank. These horrible evil people put a Cifas marker on my name without any evidence to support it and when I showed them proof that I was the victim and not a fraudster they refused to remove the marker off my name causing me to lose my high street bank account for no reason. Someone had sent me money for completing a task for them and when I did the task I got paid for doing it and later on the person who paid me did a charge back for the money and I told revolut that I did a task for that person and I got paid for it and here is proof of the conversation on telegram that it’s legit and I didn’t do anything wrong or fraudulent they didn’t even think to themselves that they are wrong and instead had their massive ego involved to say that I’m in the wrong and they wouldn’t remove the cifas marker off my name January 7, 2026 A day ago",2026-01-10T21:34:23.760335,Negativo,-1.0,"Frustración,Ira","Servicio al cliente,Resolución de problemas","Malas decisiones,Retraso en la resolución",,True
Revolut,1,"Bei Hilfe kann man diese Bank…. Bei Hilfe kann man diese Bank vollkommen vergessen! January 9, 2026 A day ago",2026-01-10T21:34:24.741194,Negativo,-1.0,"Frustración,Descontento","Atención al Cliente,Servicio al Cliente","Diferencia entre la experiencia actual y la esperada,Malas comunicación del servicio al cliente",,True
Revolut,1,"Revolut eine reine Katastrophe. Revolut eine reine Katastrophe. Woche lang läuft bei ihn eine Überprüfung meines Konto . Mir wird benachrichtigt das es dauert bis 11.01.26 . Es sollte auf mein Konto ein Kredit überwiesen sein. Ich brauch das Geld dringend. Jetzt heißt es es könnte noch bis 15.01.26.Könnte . Ich werde mir eine Alternative suchen. January 9, 2026 Reply from Revolut A day ago Hi there! We’re so sorry to hear that you’ve experienced problems as a result of this, but our team must follow certain procedures to ensure the safety and security of all customers' accounts. You can read more about this process here: https://help.revolut.com/help/profile-and-plan/security-and-personal-data/my-account-is-locked/why-is-my-account-locked/ In case of any further doubts, please stay in touch with us via the app. A day ago",2026-01-10T21:34:25.795432,Negativo,-1.0,"Frustración,Ira","Problemas de servicio al cliente,Retrasos en las operaciones","Retraso en el proceso de verificación del cuenta,Información insuficiente sobre la causa del bloqueo",,True
Revolut,1,"Invited I didnt get my physical yet. I didnt get my physical yet. I have beeing waiting more than 3 months but it did not come yet. I cant find any shipping adress or something. January 9, 2026 Reply from Revolut A day ago Hi there! We’re really sorry to hear about the issues with the delivery of your card. We have located your account with the details you provided with this review and created an in-app conversation for you. Our team has already looked into your issue there and provided with further help. In case of any doubts, please get back to us via the app. Updated 1 hours ago",2026-01-10T21:34:26.703422,Negativo,-0.9,"Frustración,Decepción","Delivery del producto,Resolución de problemas","Demora en la entrega,Ineficacia del soporte",,False
Revolut,1,"There is no real support. There is no real support. Just stupid threats and imbecility. Why do I need a card that has ZERO customer support? It doesn't even allow me to change the address. January 9, 2026 A day ago",2026-01-10T21:34:27.643768,Negativo,-1.0,"Frustración,Ira","Support,de,cliente,insuficiente","Demora en la atención al cliente,Incapacidad para resolver problemas",,True
Revolut,1,"Invited Je suis satisfait d'utiliser revolut. January 9, 2026 A day ago",2026-01-10T21:34:28.400289,Positivo,0.8,Satisfacción,"Revolut,Sistema de crédito digital",,,False
Revolut,1,"Pire support client.. Pire support client. Problème de virement international avec fonds bloqués : le support varie entre une IA pré-chatGPT et, de temps en temps, un humain qui a l'air compétent, puis un humain (ou prétendu humain) non compétent. Il n'y a pas d'historique des discussions. C'est un enfer. Plus jamais ! January 9, 2026 A day ago",2026-01-10T21:34:29.324280,Negativo,-1.0,"Frustración,Descontento","Support client,Experiencia del usuario","Irregularidad en el virement internacional,Deficiencias en el soporte técnico",,True
Revolut,1,"Für mich grenzt dieses an Betrug. Für mich grenzt dieses Verhalten an Betrug. Ich habe mein Revolut-Konto gelöscht. Etwa zwei Wochen später musste ich in einem Online-Shop, über den ich verkaufe, feststellen, dass trotzdem noch Geld auf dieses bereits gelöschte Konto überwiesen wurde. Daraufhin habe ich den Support kontaktiert. Mir wurde mitgeteilt, ich solle das Konto erneut erstellen und mich neu verifizieren — inklusive Pass-Scan und Selfie. Das habe ich gefühlt über 30-mal versucht. Jedes Mal tritt ein Fehler auf und ich soll den Vorgang von vorne beginnen. Der Fehler liegt nicht bei mir, sondern offensichtlich bei Revolut selbst, da meine Dokumente blockiert werden. Besonders fragwürdig ist, dass Revolut das Geld einfach einbehält, ohne mich per E-Mail oder auf anderem Weg darüber zu informieren, was mit dem Geld passieren soll oder wie ich es zurückerhalte. Seit über sechs Wochen meldet sich niemand bei mir aktiv, obwohl Revolut mein Geld ohne rechtliche Grundlage zurückhält. Ich habe den Fall inzwischen an den Financial Ombudsman weitergeleitet, da ich mir anders offenbar keinen Zugang mehr zu meinem eigenen Geld verschaffen kann. Dass ein Finanzdienstleister so mit Kundengeldern und Kommunikation umgeht, ist in meinen Augen absolut inakzeptabel und höchst bedenklich. November 9, 2025 ### The Trustpilot Experience #### We're open to all [Anyone] can write a Trustpilot review. People who write reviews have ownership to edit or delete them at any time, and they’ll be displayed as long as an [account is active] . #### We champion verified reviews Companies can ask for reviews via automatic invitations. Labeled Verified, they’re about genuine experiences. [Learn more] about other kinds of reviews. #### We fight fake reviews We use dedicated people and clever technology to safeguard our platform. Find out how we [combat fake reviews] . #### We show the latest reviews Learn about Trustpilot’s [review process] . #### We encourage constructive feedback Here are [8 tips for writing great reviews] . #### We verify reviewers Verification can help ensure [real people] are writing the reviews you read on Trustpilot. #### We advocate against bias Offering incentives for reviews or asking for them selectively can bias the TrustScore, which goes [against our guidelines] . [Take a closer look] [are you human?] Here’s how we use cookies ------------------------- Trustpilot and our partners use certain necessary cookies stored on your device to deliver our services. We’d also like to use additional cookies to: * Enhance your experience * Provide social media features * Analyze, monitor, and improve our services * Show personalized content and ads, depending on your settings If you choose **Accept all**, you consent to our use of additional cookies for these purposes. If you choose **Reject all**, we won’t use additional cookies for these purposes. You can change or withdraw consent at any time in **Manage cookies**. Learn more in our [Cookie Policy] . Manage cookies Reject all Accept all",2026-01-10T21:34:30.408383,Negativo,-1.0,"Frustración,Irritación","Problemas con el servicio de soporte,Retrasos en la verificación de identidad","Dificultad para resolver problemas,Espera prolongada en la respuesta del soporte",,True
Movistar,1,"SIN ATENCION. En la Tienda Movistar Madrid CC Plaza Aluche no se para que ponen un teléfono de contacto en las. Nadie coge el teléfono, no te atienden. December 11, 2025 Advertisement Dec 10, 2025",2026-01-10T21:34:31.359245,Negativo,-1.0,"Frustración,Ira","Atención al cliente,Servicio al cliente","Demora en la atención al cliente,Incapacidad para resolver problemas",,True
Movistar,1,"Sim prepago Movistar a 40€. Me quieren cobrar por una sim prepago en la tienda de Movistar en Sanlúcar de Barrameda 40€, y al preguntarles el motivo me dicen que es lo que vale la tarjeta prepago. December 10, 2025 Dec 1, 2025",2026-01-10T21:34:32.388646,Negativo,-0.8,"Frustración,Ira","Problemas con la tarjeta prepago,Enfoque en el cliente","Error en la respuesta del servicio al cliente,Como no se resolvió el problema con la tarjeta prepago",,False
Movistar,1,"Muy mal trato al cliente.. Muy mal trato al cliente. November 27, 2025 Aug 28, 2025",2026-01-10T21:34:33.300594,Negativo,-1.0,"Frustración,Decepción","Trato al cliente,Resolución de problemas","Timeout en el proceso de verificación,Respuesta insatisfactoria del soporte",,True
Movistar,1,"TIENDA MOVISTAR LEÓN Y CASTILLO LAS PALMAS DE GRAN CANARIA. Buenas tardes, Esta tienda de la Calle León y Castillo en Las Palmas merece unos minutos de atención. Es increíble el trato tan nefasto que te dan, y no lo digo yo sola sino varios conocidos que tengo. No hay persona que conozca clienta de esta compañía que haya ido allí y no le hayan tratado mal. La última visita que hice a la tienda este pasado martes por la tarde fue ya la guinda que colmó el vaso. Llegué porque me habían cortado la línea a pesar de llevar mis pagos en línea y una de las chicas sólo me dijo que tenía que llamar por teléfono y me puso en una esquina a llamar en un fijo que ni funcionaba la verdad... Tuve que llamar yo con otra tarjeta sim que menos mal que llevaba encima para tirar del paso y me resolvió un chico llamado Enrique Sudamericano que la verdad que su trato fue excelente por llamada pero vamos que si es por los de la tienda.. No quedándose cortos los de la tienda, con tanta llamada, se me descargó el móvil y le pedí a otra de las dependientas que si me dejaba un cargador samsung para unos minutos que necesitaba que no se colgara la llamada porque sino a ver que hago yo sin línea y la chica con el pelo naranja para que quede bien identificada, me suelta ""no tengo"" después de dirigirme a ella con un ""disculpa"" como 5 veces no fue capaz ni de responderme y estaba de pie con otra compañera y las dos sinceramente, casi ni me contestan. Lo gracioso en esto, esque la tienda está llena de cargadores... Es una tienda de móviles. Súper indidnada me quedé la verdad y no pude hoja de reclamaciones porque tenía prisa pero la próxima vez la pediré porque es horrible el trato a mi padre le hicieron hace poco algo parecido y ya veo que es su modus operandi. Por lo pronto, me estoy planteando darme de baja de la compañía solo por ese trato recibido en persona en esa tienda. Con eso digo todo. Menos mal que la tienda del Corte Inglés en la calle Mesa y López, Las Palmas es mejor. Pero pueden imaginarse la impotencia que me da viviendo al lado de esta tienda de personas maleducadas tener que ir a la otra por cualquier cuestión que me surja teniendo que coger vehículo sólo por como se portan. Ya averiguaré el nombre y apellido de estas chicas para hacer un escrito formal. DE PENA TOTAL. August 26, 2025 Aug 4, 2025",2026-01-10T21:34:34.385579,Negativo,-1.0,"Frustración,Ira,Decepción","Atención al cliente,Trato de la empresa","Mal tratamiento del cliente,Incapacidad para resolver problemas","Corte Inglés,Tienda X (anónima)],  // Include competidores mencionados en el texto.  {   ",False
Movistar,1,"FATAL. La atención en esta tienda de Movistar en Barcelona es incompetente y extremadamente lenta. El personal no sabe cómo hacer muchas cosas y siempre usan la excusa de que “el sistema está caído”. Además, son muy poco amables. Compré una tarjeta prepago equivocada, y en la factura pone claramente que puede devolverse si no está abierta dentro de los 15 días. Sin embargo, me dijeron que no podía devolverla ni dos minutos después de haberla comprado, y que lo que pone en la factura está mal. Una vergüenza. Otra cosa grave es que te venden la tarjeta diciendo que incluye 400 minutos de llamadas internacionales, pero no te informan de que no todos los países están incluidos. Muy engañoso. El peor servicio que he recibido en Barcelona. No recomiendo esta tienda a nadie. No pongo zero estrellas porque no hay la opción. August 4, 2025 Advertisement Jun 15, 2025",2026-01-10T21:34:35.536215,Negativo,-1.0,"Frustración,Ira,Decepción","Atención al cliente,Personal de soporte,Política de reembolso","Incompetencia del personal,Retraso en el proceso de reembolso,Falsedad en la información proporcionada",,True
Movistar,1,"TIENDA MOVISTAR SAN ONOFRE SAN SEBASTIAN DE LOS REYES. El pasado 13 de Junio de 2025 me persono en las dependencias de Movistar Calle San Onofre, 35 en San Sebastian De Los Reyes, a contratar un servicio de internet, el dependiente me ofrece el servicio por 40 euros mensuales porque había una oferta del 50% al contratar el movistar ilimitado, cuando me fui de la tienda me pareció raro que no me enviaran el contrato, a lo que llamo al 1004 para verificar toda la información a lo que me indican que el coste son 140 Euros y que esa oferta no existe, y el correo que había escrito fue otro completamente diferente, enviando el contrato a otra persona con todos mis datos personales incluyendo NOMBRE COMPLETO, DNI, CUENTA BANCARIA Y DIRECCIÓN, no solamente eso sino que había contratado una linea adicional sin mi consentimiento. June 13, 2025 May 12, 2025",2026-01-10T21:34:36.655395,Negativo,-1.0,"Frustración,Decepción","Servicio de telefonía,Atención al cliente,Contrato de servicio","Irregularidades en el contrato,Errores en la información proporcionada,Respuesta insuficiente del soporte",,True
Movistar,1,"Movistar. ¿Mafia o empresa?. Movistar es la experiencia más funesta de la telefonía móvil. Publicidad engañosa, y si quieres saber hasta dónde llegan intenta irte de esta compañía como cliente. Ahí sabrás cómo funcionan realmente. No recomendaría Movistar ni a mí peor enemigo. Movistar como empresa, esto no va con sus trabajadores. Son las políticas mafiosas que tienen lo que estoy valorando. May 12, 2025 1 Feb 7, 2025",2026-01-10T21:34:37.588823,Negativo,-0.9,"Frustración,Ira","Políticas de tarifas,Evalución del servicio","Publicidad engañosa,Políticas mafiosas",Similares,True
Movistar,1,"Tienda de Movistar en Lepe. Tienda de Movistar en Lepe, no te ayudan ni a hacer un simple duplicado si no va el titular, aún teniendo su DNI y teniéndonos que desplazar desde otro municipio. Interés ninguno por parte de la empleada de poder solucionarlo. Solución cambio de compañía por un operador que esté en nuestro mismo pueblo. February 6, 2025 Jan 21, 2025",2026-01-10T21:34:38.568958,Negativo,-1.0,"Frustración,Ira","Atención al Cliente,Resolución de Problemas","Demora en la resolución del problema,Incapacidad para atendir los requisitos específicos",,True
Movistar,1,"Esta reseña corresponde a la tienda de Movistar Galdakao …. Esta reseña corresponde a la tienda de Galdakao, donde el se. MIGUEL, me llamó para cambiar mi contrato obsoleto, insistiendo que tenia un dispositivo a coste O, tristemente oculto intencionadamente que escondía una permanencia de 4 años. Además, el contrato motor 20 días después de firmar sufrió un incremento, en el 1004 me dijeron que debía ser mi comercial, acudi a la tienda y Miguel se limito a decir: pon una reclamación y se queda tan tranquilo. Espero las comisiones conseguidas de modo fraudulenta le hayan ayudado. Yo me he marchado y próximamente mis familiares lo harán. Hay compañías con servicios estupendos a precios mucho más asequibles. Llevaba años en Movistar , que pena!! January 17, 2025 1 Advertisement Dec 30, 2024",2026-01-10T21:34:39.750866,Negativo,-0.9,"Frustración,Decepción","Servicio al cliente,Tratamiento de la factura,Competencia","Problemas con el servicio actual,Ineficacia del soporte en resolución de problemas,Presencia de competidores con mejor atención","Competencia X,Competencia Y",True
Movistar,1,"Tienda Movistar Avda Mediterráneo,7 (Madrid). Tienda Movistar: Avda. Mediterráneo, 7 (Madrid) Al ir mi madre (75 años) a realizar un cambio de pack (quiere eliminar una línea ya que mi padre falleció), la dijeron que era ineludible que contratase la compra de una Tablet para hacer el cambio. No contentos con eso, la meten un renting y el coste del seguro. No le dan el contrato para que lo lea. Cuando nos lo comenta, lo revisamos, llamamos al 1004 y nos indican que la han engañado. Va a la tienda a desistir (a los 2 días) y la indican que como ya ha pasado 24 horas (a pesar de la mala fe del comercial), que se la tiene que quedar, además del seguro que no habían comentado el coste adicional. Atención al Cliente continuamente lamentándolo pero no lo arreglan. Y así estamos, abusando del cliente que lleva más de 30 años con ellos y dejando que comerciales con mala fe actúen tranquilamente. Una verdadera vergüenza. December 11, 2024 Dec 16, 2024",2026-01-10T21:34:40.669280,Negativo,-1.0,"Frustración,Decepción","Atención al Cliente,Servicio al Cliente","Comunicado incorrecto,No respuesta a la demanda",,True
Movistar,1,"Absolutely no help at all. Absolutely no help at all Went there a dozen times to get a fibre connection, no one came or called Finally got it from quattre December 16, 2024 Oct 25, 2024",2026-01-10T21:34:41.611411,Negativo,-1.0,"Frustración,Ira","Atención al cliente,Resolución de problemas","Demora en la conexión de fibra,Malas comunidades de soporte",,True
Movistar,1,"Cambiaron el técnico de la calle de las…. Cambiaron el técnico de la calle de las Fuentes en León. Fuí por un detalle que me pasó, estuve horas,él nuevo técnico mirando ordenador y no solució. Me dijeron de un sitio de reparación,inmediatamente me cambió una cosa que había había hecho yo mal en 3 seg.,amable,encantador sin la prepotencia e ignorancia del que tienen allí y ni me cobraron un céntimo. Yo,lo gratifiqué por supuesto, pero NO TENER UN TÉCNICO EN CONDICIONES SAMSUNG...¡¡ya les vale!!. El que había,por lo menos me resolvió 2 veces mi problema y llevo comprando Samsung desde hace muchísimos años.Todos los años cambio y regalo el mío a las personas que también lo necesitan. Tengo cerca de 80 años, lo utilizo no mucho y he comprado el mejor siempre para poder donarlo. Es una pena que no tengan a alguien competente en León Un saludo October 24, 2024 Oct 16, 2024",2026-01-10T21:34:42.420333,Positivo,0.8,"Satisfacción,Agradecimiento","Técnico de servicio,Resolución de problemas",,,False
Movistar,1,"Mi nombre es Rodolfo Justo Costa…. Mi nombre es Rodolfo Justo Costa Socarras. Aparezco y seguiré apareciendo en su Sistema hasta que no me devuelvan el dinero que me cobraron sin recibir el servicio de MOVISTAR por haberme dado de baja. La última reclamación que hice tiene el código CP2409T23FNIGC/1. Devuelvan me los 9 meses de cobro que me han realizado y terminen el caso. Y no sigan dando disculpas y diciendo que el Sistema tuvo un fallo. Quiero mi dinero y no me cansaré en reclamar hasta que no tenga mi dinero. Lean esto, verifiquen todo lo que quieran. PERO QUIERO MI DINERO. October 14, 2024 Advertisement Oct 11, 2024",2026-01-10T21:34:43.445123,Negativo,-1.0,"Frustración,Ira","Problemas de servicio,Resolución de reclamaciones,Comunicado de reputación","Error en el sistema,Retraso en la resolución,Lack of empathy",,True
Movistar,1,"Dinero que me deben. Mi nombre es Rodolfo Justo Costa Socarras. Estoy en los registros de MOVISTAR. Me deben 9 meses del cobro de un servicio que no recibía. Al efectuar reclamación CP2410SYDTJMPQ/0. Me pasan un mensaje que me devolverán a mi cuenta 30,23€. Y me deben devolver 9 meses cobrado. Seguiré escribiendo a todas las instancias hasta que me devuelvan el dinero pagado por mi, sin recibir servicio, pues me había dado de baja October 11, 2024 Jul 25, 2024",2026-01-10T21:34:44.383154,Negativo,-1.0,"Frustración,Ira","Problemas de servicio,Resolución de reclamaciones","Demora en la resolución,Inaccuracia del mensaje de respuesta",,False
Movistar,1,"Mal trato. Tienda Movistar Alfafar mn4 Fuimos a hacer un cambio de titular, ya que el número está a nombre de mi padre aún y quería pasarme de prepago a contrato. Nos atendió Rosa con una soberbia y un desprecio, que al ser de prepago eso ella no lo tiene que hacer que no lo sabe hacer, y que lo mirara yo en la web, bueno... Por la tarde entré en la web de moviestar y acabé llamando a una agente que me explicó educadamente que ese cambio se hace en tienda sí o sí y que vuelva, pero a ser posible a otra. De verdad que no había necesidad de perder dos horas de un sábado con Rosa para que nos trate de esta forma tan desagradable, ni a nosotros ni a ningún cliente y encima no nos sepa solucionar las dudas. Ya he solicidado la portabilidad a otra compañía, que vaya bien! July 13, 2024 ### Is this your company? Claim your profile to access Trustpilot’s free business tools and connect with customers. [Get free account] ### The Trustpilot Experience #### We're open to all [Anyone] can write a Trustpilot review. People who write reviews have ownership to edit or delete them at any time, and they’ll be displayed as long as an [account is active] . #### We champion verified reviews Companies can ask for reviews via automatic invitations. Labeled Verified, they’re about genuine experiences. [Learn more] about other kinds of reviews. #### We fight fake reviews We use dedicated people and clever technology to safeguard our platform. Find out how we [combat fake reviews] . #### We show the latest reviews Learn about Trustpilot’s [review process] . #### We encourage constructive feedback Here are [8 tips for writing great reviews] . #### We verify reviewers Verification can help ensure [real people] are writing the reviews you read on Trustpilot. #### We advocate against bias Offering incentives for reviews or asking for them selectively can bias the TrustScore, which goes [against our guidelines] . [Take a closer look] [are you human?] Here’s how we use cookies ------------------------- Trustpilot and our partners use certain necessary cookies stored on your device to deliver our services. We’d also like to use additional cookies to: * Enhance your experience * Provide social media features * Analyze, monitor, and improve our services * Show personalized content and ads, depending on your settings If you choose **Accept all**, you consent to our use of additional cookies for these purposes. If you choose **Reject all**, we won’t use additional cookies for these purposes. You can change or withdraw consent at any time in **Manage cookies**. Learn more in our [Cookie Policy] . Manage cookies Reject all Accept all",2026-01-10T21:34:45.337474,Negativo,-1.0,"Frustración,Descontento","Atención al Cliente,Resolución de Problemas","Maltrato personal,Incapacidad para resolver problemas",,True
Orange,1,Tras el fallecimiento del titular en el mes de noviembre he reclamado la devolución de la permanencia. En primer lugar quiero destacar la falta de empata. Su contestación es que esa persona no es cli...,2026-01-10T21:34:46.243214,Negativo,-0.8,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Respuesta insatisfactoria,Lack of empathy",,True
Orange,1,"Una decada con ellos y solo puedo decir que es de lo peor que hay en España. Pagaba 80 euros por 3 lineas, 300mb de fibra y prime (ahora pago con otra compañia 38 por lo mismo) habia cortes mensua...",2026-01-10T21:34:47.160550,Negativo,-0.9,"Frustración,Decepción","Servicio al cliente,Corte de tiempo","Costes excesivos,Malas condiciones de servicio",,True
Orange,1,"Scam!They have taken away my mobile number that I’ve had for 15 years and deactivated my SIM, effectively stealing all my remaining credit, without any prior notice, because apparently if you don’t to...",2026-01-10T21:34:48.217783,Negativo,-1.0,"Frustración,Ira","Servicio al cliente,Deactivación de SIM,Credito en crédito","Negativa del servicio al cliente,Desconocimiento de la situación,Pérdida de confianza",,True
Orange,1,Unos estafadores . Llame antes a relación a cliente para comprar una tarjeta con número y me comentó para ir a una tienda .He ido a una tienda de Orange y me pedido 20€ para ina tarjeta engañándome qu...,2026-01-10T21:34:49.134536,Negativo,-1.0,"Frustración,Decepción","Servicio al cliente,Veracidad de la información",Diferencia entre la información proporcionada por el servicio y la realidad,,True
Orange,3,"Luces y sombras. Tengo Orange en telefonía móvil + internet y mi experiencia es aceptable. Suelo sufrir bastantes microcortes en la línea de internet de casa y el precio del servicio es bastante elevado en comparación con otras empresas del sector. Lo que me da más rabia es que Orange, al igual que sucede con la amplia mayoría de estas empresas, únicamente se centra en atraer a nuevos clientes con ofertas y promociones, mientras abandona a sus clientes, subiéndoles el precio. Como aspecto positivo de Orange hay que decir que el servicio de atención al cliente es muy bueno, ofreciéndote soluciones adaptadas en muy poco tiempo. November 1, 2025 Advertisement Oct 22, 2025",2026-01-10T21:34:50.199719,Mixto,0.3,"Satisfacción,Frustración","Servicio de atención al cliente,Precio del servicio","Ineficacia en la atención a los clientes,Cambio excesivo del precio",Competencia directa,False
Orange,3,"Muchos ""extras"". Buena cobertura, aunque sus paquetes incluyen muchos extras, como televisión o teléfono fijo, que nunca uso. La atención al cliente es buena. Sin embargo, terminé cambiándome para ahorrar dinero al no tener todos los extras. October 1, 2025 Sep 23, 2025",2026-01-10T21:34:51.304620,Mixto,0.4,"Satisfacción,Frustración","Cobertura de servicios,Costes adicionales,Atención al cliente","Extraes mencionados no utilizados,Cambio de proveedor para reducir costos,Percepción de servicio",,True
Orange,3,"Orange tiene buena cobertura pero…. Orange tiene buena cobertura pero decidi dar de baja las lineas y me dicen que la baja se producira en un periodo de 15 dias.Me parece excesivo pq son 15 dias que te facturan cuando otras no tardan tanto tiempo en dar la baja September 23, 2025 Sep 19, 2025",2026-01-10T21:34:52.256343,Negativo,-0.8,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Tiempo de resolución excesivo,Inaccurado en la comunicación",,False
Orange,3,"El servicio bien la tienda es un poco…. El servicio bien la tienda es un poco mala pero lo puse usar por Francia Italia y España sin ningún problema. September 19, 2024 Jun 4, 2025",2026-01-10T21:34:53.238857,Mixto,0.3,"Satisfacción,Frustración","Servicio al cliente,Coveraje de países","Problemas recurrentes en el servicio al cliente,Incapacidad para resolver los problemas",,False
Orange,3,"Son unos sinvergüenzas....no tienen…. Son unos sinvergüenzas....no tienen otro calificativo. June 4, 2025 Advertisement Aug 12, 2024",2026-01-10T21:34:54.208824,Negativo,-1.0,"Frustración,Decepción","Servicio al cliente,Resolución de problemas","Demora en la resolución del problema,Incapacidad para atendir necesidades específicas",,True
Orange,3,"Incidencia. Tuve avería con la línea de internet el 08 de agosto. Hasta hoy no ha sido reparada. Entiendo que el fin de semana es complicado, pero estar todo éste sin servicio se hace difícil August 8, 2024 Aug 6, 2024",2026-01-10T21:34:55.073283,Negativo,-1.0,"Frustración,Decepción","Servicio al cliente,Línea de internet",Demora en la reparación del problema,,True
Orange,3,"Funciona bien. July 30, 2024 Updated Mar 22, 2024",2026-01-10T21:34:55.852982,Positivo,0.8,"Satisfacción,Contento","Servicio al cliente,Eficacia del producto",,,False
Orange,3,"Voy a pasar una linea móvil con orange. He visto un montón de quejas y aún haci hoy pase una de mi linea móvil con esta gente,estuve años con Movistar,me faltaron al respeto tanto por teléfono como en persona en una de las tiendas del centro meridiano,yo no cojo nervios por nadie,me cambié a la PEOR EMPRESA DE TELEFONIA QUE PUEDES ENCONTRAR PORQUE TIENEN TANTO PARASITO MENTIROSOS SIRVENGUENZAS trabajando tanto en tiendas como por teléfono se llama VODAFONE.Bueno,antes del mes me pasaron tres facturas,ya no estoy con ellos,no pague ninguna,ahora estoy con digi y les aseguro que es lo mejor que he visto en telefonía y la más barata,sepan que es Movistar pero marca blanca,hoy pase un número móvil con orange no puedo decir nada aun.Me pase porque fue la única que me dejo sacar un terminal, no tengo dinero para comprarlo ahora y el teléfono que tengo está muy mal,yo les doy las graciás,si dentro de poco no cumplen con lo firmado lo diré claramente,.Estuve trabajando en Telefonica la mitad de mi vida y les aseguro que no hay empresa que engañe y robe más que ellos,si quieren un buen servicio les aconsejo:tu línea de siempre en digi,los canales de TV en Tivify,no lleva instalación y ves todos los canales por unos 5 euros te dejan un mes de prueba,y ya contaré sea bueno o malo lo de orange. March 21, 2024 Jan 2, 2024",2026-01-10T21:34:56.906374,Negativo,-0.9,"Frustración,Ira","Servicio al cliente,Resolución de problemas","Respuesta insatisfactoria,Desconexión entre el servicio y los clientes","Telefonica,Vodafone",True
Orange,3,"El contenido de ""conquistadores"" es…. El contenido de ""conquistadores"" es anti Español por su contenido negro legendario. Orange es una empresa Francesa, en ese país permitirían ?un ""documental"" sobre una falsa la historia de Francia hecho por Ingleses? January 2, 2024 Advertisement Jul 31, 2023",2026-01-10T21:34:57.974053,Negativo,-0.9,"Frustración,Enojo","Política de servicio al cliente,Gestión de reputación","Respuesta insatisfactoria a la demanda de los clientes,Como resultado, pérdida de confianza en la empresa",,True
Orange,3,"Te contratan servicios que no has pedido. Servicio de internet está bien, pero te contratan servicios extra que no has pedido. July 31, 2023 2 Jun 28, 2022",2026-01-10T21:34:58.980313,Negativo,-0.9,"Frustración,Decepción","Servicios no contratados,Problemas de servicio","Contratación de servicios adicionales sin consulta previa,Malas expectativas en el rendimiento del servicio extra",,True
